date,country,confirmed,deceased,hospitalized,intensive_care,vaccinated_once,vaccinated_fully
2021-03-04,Wales,205178,5429,846,41,967042,154819
2021-03-04,Scotland,204731,7503,718,67,1645533,104721
2021-03-04,Northern Ireland,110257,2068,279,27,568011,41787
2021-03-05,England,3767898,110520,8594,1417,17988346,760333
2021-03-05,Wales,205309,5433,793,34,983419,168163
2021-03-05,Scotland,205198,7511,666,64,1671888,110126
2021-03-05,Northern Ireland,110398,2069,261,27,577219,42096
2021-03-06,England,3771730,110649,8021,1326,18377543,781504
2021-03-06,Wales,205478,5441,793,35,995059,176054
2021-03-06,Scotland,205682,7521,639,63,1689569,113129
2021-03-06,Northern Ireland,110541,2075,260,25,582914,42230
2021-03-07,England,3775407,110764,7812,1273,18517917,789805
2021-03-07,Wales,205624,5447,758,36,998296,183739
2021-03-07,Scotland,206118,7531,628,61,1700645,114713
2021-03-07,Northern Ireland,110692,2077,263,24,588803,42851
2021-03-08,England,3781225,110886,7847,1236,18685141,812488
2021-03-08,Wales,205882,5453,712,36,1007391,192030
2021-03-08,Scotland,206712,7546,654,59,1715532,119300
2021-03-08,Northern Ireland,110912,2078,263,25,596527,44594
2021-03-09,England,3786713,111004,7451,1187,18861821,859682
2021-03-09,Wales,206047,5457,700,34,1019210,206394
2021-03-09,Scotland,207370,7556,614,49,1734093,128541
2021-03-09,Northern Ireland,111089,2084,246,22,601101,46927
2021-03-10,England,3791936,111103,6975,1137,19065308,928200
2021-03-10,Wales,206249,5464,658,31,1034141,221902
2021-03-10,Scotland,207998,7561,582,49,1750386,137249
2021-03-10,Northern Ireland,111287,2091,223,19,606695,48948
2021-03-11,England,3796784,111213,6687,1101,19202851,980616
2021-03-11,Wales,206477,5467,634,32,1056787,237357
2021-03-11,Scotland,208663,7569,525,40,1769353,144824
2021-03-11,Northern Ireland,111479,2095,223,19,614629,49400
2021-03-12,England,3801550,111297,6391,1023,19515517,1046365
2021-03-12,Wales,206683,5471,611,31,1084329,250026
2021-03-12,Scotland,209247,7575,512,38,1790930,151486
2021-03-12,Northern Ireland,111639,2096,217,18,621462,50052
2021-03-13,England,3805140,111395,6072,1000,19987564,1084134
2021-03-13,Wales,206873,5475,614,31,1113498,257398
2021-03-13,Scotland,209713,7579,479,38,1815117,156415
2021-03-13,Northern Ireland,111772,2096,222,18,625195,52407
2021-03-14,England,3808847,111478,6039,963,20212457,1097532
2021-03-14,Wales,207032,5483,599,28,1122931,264255
2021-03-14,Scotland,210160,7586,461,40,1835252,158322
2021-03-14,Northern Ireland,111884,2096,220,18,629461,54636
2021-03-15,England,3814485,111567,5976,930,20532328,1127969
2021-03-15,Wales,207228,5487,576,30,1139866,272983
2021-03-15,Scotland,210848,7587,447,40,1867518,165765
2021-03-15,Northern Ireland,112060,2098,211,16,634019,58245
2021-03-16,England,3819404,111636,5664,882,20905214,1193165
2021-03-16,Wales,207411,5490,540,30,1157251,289185
2021-03-16,Scotland,211423,7598,440,42,1904754,177167
2021-03-16,Northern Ireland,112232,2098,205,14,640801,63946
2021-03-17,England,3824450,111703,5397,846,21295295,1284428
2021-03-17,Wales,207594,5495,557,28,1180155,304411
2021-03-17,Scotland,212026,7606,422,38,1947080,187581
2021-03-17,Northern Ireland,112376,2099,211,13,646190,67202
2021-03-18,England,3829130,111755,5083,797,21754195,1388220
2021-03-18,Wales,207812,5497,459,30,1204101,318976
2021-03-18,Scotland,212582,7609,405,38,1989217,197393
2021-03-18,Northern Ireland,112545,2101,205,14,655581,70709
2021-03-19,England,3833459,111811,4841,749,22296746,1485777
2021-03-19,Wales,207989,5504,445,32,1231830,329530
2021-03-19,Scotland,213129,7615,397,35,2031005,205163
2021-03-19,Northern Ireland,112668,2102,199,14,662973,75313
2021-03-20,England,3836972,111870,4589,710,22993893,1555120
2021-03-20,Wales,208141,5504,415,30,1258769,338959
2021-03-20,Scotland,213588,7620,367,31,2072650,217932
2021-03-20,Northern Ireland,112790,2102,198,16,667758,78496
2021-03-21,England,3841649,111941,4492,692,23288621,1584136
2021-03-21,Wales,208280,5507,415,32,1273186,346058
2021-03-21,Scotland,214053,7624,344,31,2102937,220494
2021-03-21,Northern Ireland,112897,2105,199,13,687528,88683
2021-03-22,England,3847048,112001,4501,676,23554628,1646943
2021-03-22,Wales,208478,5510,394,27,1288250,353347
2021-03-22,Scotland,214740,7627,353,33,2135939,230651
2021-03-22,Northern Ireland,113071,2107,185,12,687528,88683
2021-03-23,England,3851611,112049,4245,647,23817288,1782046
2021-03-23,Wales,208641,5511,382,25,1302974,366803
2021-03-23,Scotland,215347,7630,341,28,2170752,245598
2021-03-23,Northern Ireland,113219,2107,184,11,694863,96254
2021-03-24,England,3856932,112085,4005,613,24087965,1990844
2021-03-24,Wales,208831,5513,373,26,1320188,378795
2021-03-24,Scotland,215894,7634,321,31,2206910,259793
2021-03-24,Northern Ireland,113385,2107,183,12,703334,104907
2021-03-25,England,3861606,112123,3763,566,24372339,2210046
2021-03-25,Wales,209030,5514,344,22,1341620,389663
2021-03-25,Scotland,216470,7641,310,32,2242499,275535
2021-03-25,Northern Ireland,113552,2107,168,10,711673,113637
2021-03-26,England,3865409,112164,3712,559,24693735,2430127
2021-03-26,Wales,209182,5515,322,20,1365355,400743
2021-03-26,Scotland,216948,7646,296,26,2275811,289836
2021-03-26,Northern Ireland,113686,2108,157,10,719260,120349
2021-03-27,England,3868545,112196,3676,537,25108407,2657974
2021-03-27,Wales,209269,5516,320,21,1387583,412663
2021-03-27,Scotland,217335,7651,283,26,2304142,316639
2021-03-27,Northern Ireland,113807,2109,159,10,726589,123452
2021-03-28,England,3873021,112223,3438,532,25318759,2748557
2021-03-28,Wales,209372,5517,322,17,1400750,416862
2021-03-28,Scotland,217693,7656,264,22,2325887,323011
2021-03-28,Northern Ireland,113899,2110,163,11,730471,125017
2021-03-29,England,3876443,112251,3466,532,25493458,2876868
2021-03-29,Wales,209495,5519,320,17,1413710,424016
2021-03-29,Scotland,218210,7661,259,22,2352702,339433
2021-03-29,Northern Ireland,114033,2112,154,12,740729,132022
2021-03-30,England,3879578,112289,3283,518,25662906,3108471
2021-03-30,Wales,209633,5519,306,15,1427183,437937
2021-03-30,Scotland,218609,7663,250,23,2380133,362563
2021-03-30,Northern Ireland,114140,2115,139,12,749112,138486
2021-03-31,England,3882919,112326,3084,501,25843116,3442550
2021-03-31,Wales,209741,5519,290,16,1443885,449538
2021-03-31,Scotland,219005,7665,237,21,2407835,390200
2021-03-31,Northern Ireland,114262,2115,133,9,756013,145753
2021-04-01,England,3885986,112355,2928,470,25962820,3845348
2021-04-01,Wales,209835,5521,281,17,1460880,459777
2021-04-01,Scotland,219424,7666,215,21,2431378,411983
2021-04-01,Northern Ireland,114356,2115,135,9,765005,153454
2021-04-02,England,3888234,112378,2784,436,26031012,4056452
2021-04-02,Wales,209899,5526,257,17,1472643,463445
2021-04-02,Scotland,219782,7668,207,23,2450291,427327
2021-04-02,Northern Ireland,114433,2117,130,9,772240,160262
2021-04-03,England,3890353,112405,2677,433,26105678,4207853
2021-04-03,Wales,209957,5527,243,17,1483201,466118
2021-04-03,Scotland,220062,7670,201,18,2465750,439456
2021-04-03,Northern Ireland,114482,2118,125,10,777108,162483
2021-04-04,England,3892396,112430,2672,422,26131712,4244574
2021-04-04,Wales,210033,5527,242,19,1490372,467683
2021-04-04,Scotland,220320,7671,193,19,2476887,443237
2021-04-04,Northern Ireland,114518,2119,124,9,779932,163818
2021-04-05,England,3894710,112442,2680,416,26149035,4291383
2021-04-05,Wales,210105,5528,257,17,1493192,469251
2021-04-05,Scotland,220623,7675,202,18,2489966,450966
2021-04-05,Northern Ireland,114573,2121,118,10,785494,165374
2021-04-06,England,3897465,112465,2588,406,26199361,4443842
2021-04-06,Wales,210210,5530,243,16,1502641,475570
2021-04-06,Scotland,220982,7677,196,21,2505796,469058
2021-04-06,Northern Ireland,114666,2122,118,10,790860,167923
2021-04-07,England,3900217,112489,2486,393,26254737,4811615
2021-04-07,Wales,210315,5530,225,16,1519760,484739
2021-04-07,Scotland,221270,7679,192,21,2520630,493356
2021-04-07,Northern Ireland,114774,2124,118,10,799410,173772
2021-04-08,England,3902868,112520,2382,377,26307221,5203781
2021-04-08,Wales,210405,5531,207,14,1537122,498318
2021-04-08,Scotland,221555,7681,174,21,2536418,517884
2021-04-08,Northern Ireland,114895,2125,111,9,806005,181814
2021-04-09,England,3905349,112541,2321,362,26367825,5600054
2021-04-09,Wales,210477,5533,209,15,1556316,509478
2021-04-09,Scotland,221825,7683,167,19,2555294,538310
2021-04-09,Northern Ireland,115024,2127,99,9,813468,189697
2021-04-10,England,3907358,112560,2190,342,26442906,6036513
2021-04-10,Wales,210528,5535,202,16,1572752,525177
2021-04-10,Scotland,222056,7686,160,20,2569996,568584
2021-04-10,Northern Ireland,115113,2128,102,7,820032,194610
2021-04-11,England,3909378,112581,2096,343,26478627,6190050
2021-04-11,Wales,210583,5535,208,16,1587851,528199
2021-04-11,Scotland,222270,7688,149,21,2579718,577287
2021-04-11,Northern Ireland,115200,2129,100,5,826412,199500
2021-04-12,England,3911776,112608,2108,337,26502408,6352418
2021-04-12,Wales,210690,5537,142,13,1602939,537195
2021-04-12,Scotland,222532,7688,154,21,2593685,597661
2021-04-12,Northern Ireland,115313,2129,92,6,831895,210470
2021-04-13,England,3913836,112628,2057,333,26538943,6578464
2021-04-13,Wales,210754,5537,133,12,1621282,549193
2021-04-13,Scotland,222800,7688,133,20,2606047,622851
2021-04-13,Northern Ireland,115416,2130,88,5,838049,224129
2021-04-14,England,3915904,112638,1972,315,26618177,6861622
2021-04-14,Wales,210834,5540,124,11,1640045,559888
2021-04-14,Scotland,223016,7691,119,20,2620180,652348
2021-04-14,Northern Ireland,115564,2132,82,5,844284,237281
2021-04-15,England,3917863,112656,1885,294,26713176,7216839
2021-04-15,Wales,210904,5541,117,13,1657028,574590
2021-04-15,Scotland,223216,7693,115,16,2632108,676530
2021-04-15,Northern Ireland,115680,2133,81,6,850103,250474
2021-04-16,England,3919826,112673,1844,298,26816798,7650170
2021-04-16,Wales,210964,5541,106,11,1673279,588833
2021-04-16,Scotland,223440,7694,109,18,2642658,699523
2021-04-16,Northern Ireland,115780,2134,84,5,855826,262917
2021-04-17,England,3921224,112694,1735,292,26933448,8114975
2021-04-17,Wales,211002,5543,115,10,1685298,601458
2021-04-17,Scotland,223644,7695,105,16,2653286,727444
2021-04-17,Northern Ireland,115862,2135,83,5,860313,268341
2021-04-18,England,3923505,112710,1691,283,27004076,8303638
2021-04-18,Wales,211056,5545,109,9,1692463,602807
2021-04-18,Scotland,223819,7695,104,14,2656230,738163
2021-04-18,Northern Ireland,115936,2135,82,5,863712,273619
2021-04-19,England,3925773,112726,1732,291,27086814,8498868
2021-04-19,Wales,211130,5545,97,8,1699092,610882
2021-04-19,Scotland,224087,7696,104,14,2658408,781491
2021-04-19,Northern Ireland,116064,2136,77,5,869342,283478
2021-04-20,England,3927885,112743,1649,273,27170760,8762074
2021-04-20,Wales,211187,5546,101,8,1712372,622513
2021-04-20,Scotland,224334,7697,106,13,2660417,831316
2021-04-20,Northern Ireland,116189,2136,73,6,876290,298557
2021-04-21,England,3930184,112760,1609,249,27264619,9093587
2021-04-21,Wales,211250,5547,101,7,1727455,635655
2021-04-21,Scotland,224571,7700,107,14,2662619,881283
2021-04-21,Northern Ireland,116299,2139,79,6,883813,311850
2021-04-22,England,3932216,112775,1523,237,27368461,9436020
2021-04-22,Wales,211305,5547,101,7,1742273,653537
2021-04-22,Scotland,224807,7700,93,12,2665481,927757
2021-04-22,Northern Ireland,116385,2141,77,5,892787,328366
2021-04-23,England,3933917,112794,1478,221,27477564,9822132
2021-04-23,Wales,211353,5549,103,7,1758106,670413
2021-04-23,Scotland,225003,7702,93,12,2670935,965511
2021-04-23,Northern Ireland,116460,2141,78,3,898858,338409
2021-04-24,England,3935217,112801,1401,220,27604159,10306059
2021-04-24,Wales,211391,5549,103,5,1768585,687049
2021-04-24,Scotland,225156,7702,94,12,2674598,1012746
2021-04-24,Northern Ireland,116533,2142,78,3,905736,342195
2021-04-25,England,3937114,112813,1377,211,27666376,10526414
2021-04-25,Wales,211423,5550,81,5,1777375,689534
2021-04-25,Scotland,225267,7704,89,12,2677142,1039393
2021-04-25,Northern Ireland,116612,2142,82,3,912444,347034
2021-04-26,England,3939382,112824,1393,208,27729552,10758773
2021-04-26,Wales,211480,5551,86,4,1785347,701099
2021-04-26,Scotland,225466,7705,93,12,2684405,1075002
2021-04-26,Northern Ireland,116715,2143,80,3,919292,356403
2021-04-27,England,3941190,112837,1310,196,27814584,11061961
2021-04-27,Wales,211540,5551,102,4,1800428,715425
2021-04-27,Scotland,225667,7707,81,11,2691966,1114264
2021-04-27,Northern Ireland,116823,2144,82,3,927656,367469
2021-04-28,England,3943343,112852,1278,188,27917872,11444701
2021-04-28,Wales,211588,5551,83,5,1816451,732643
2021-04-28,Scotland,225865,7708,75,12,2698507,1155367
2021-04-28,Northern Ireland,116923,2144,82,3,935589,377302
2021-04-29,England,3945244,112865,1235,178,28030418,11836376
2021-04-29,Wales,211643,5552,86,2,1830964,748700
2021-04-29,Scotland,226042,7709,70,12,2705962,1195499
2021-04-29,Northern Ireland,117020,2145,76,4,927326,417537
2021-04-30,England,3946772,112877,1161,170,28146575,12189449
2021-04-30,Wales,211677,5552,62,2,1846896,765029
2021-04-30,Scotland,226220,7709,67,9,2715399,1232572
2021-04-30,Northern Ireland,117105,2145,79,4,932426,422234
2021-05-01,England,3947981,112885,1071,167,28270488,12520957
2021-05-01,Wales,211709,5552,73,5,1854687,769719
2021-05-01,Scotland,226348,7709,65,11,2721616,1262123
2021-05-01,Northern Ireland,117167,2146,81,5,937782,426876
2021-05-02,England,3949286,112897,1082,172,28341842,12654248
2021-05-02,Wales,211736,5553,60,6,1861391,771278
2021-05-02,Scotland,226472,7710,68,12,2727960,1287349
2021-05-02,Northern Ireland,117232,2146,78,6,943022,431873
2021-05-03,England,3951092,112906,1096,168,28400830,12747537
2021-05-03,Wales,211763,5553,62,3,1864400,772527
2021-05-03,Scotland,226636,7710,65,11,2736977,1308655
2021-05-03,Northern Ireland,117319,2146,83,5,944694,436887
2021-05-04,England,3953290,112915,1093,162,28499229,12952313
2021-05-04,Wales,211819,5554,66,3,1873152,783120
2021-05-04,Scotland,226834,7710,58,11,2749602,1335257
2021-05-04,Northern Ireland,117418,2146,82,5,950778,446309
2021-05-05,England,3955493,112928,1032,161,28607290,13300728
2021-05-05,Wales,211864,5554,63,3,1884372,798925
2021-05-05,Scotland,227059,7710,69,13,2763705,1362221
2021-05-05,Northern Ireland,117514,2146,79,5,957063,459763
2021-05-06,England,3957459,112935,976,144,28709815,13722147
2021-05-06,Wales,211929,5556,56,3,1895998,815043
2021-05-06,Scotland,227278,7711,58,11,2779196,1385446
2021-05-06,Northern Ireland,117589,2147,73,5,963315,473502
2021-05-07,England,3959115,112945,973,145,28820162,14136395
2021-05-07,Wales,211968,5558,54,3,1909659,831149
2021-05-07,Scotland,227486,7711,68,8,2792429,1403715
2021-05-07,Northern Ireland,117667,2147,66,3,968386,481897
2021-05-08,England,3960415,112955,948,135,28961032,14540857
2021-05-08,Wales,211999,5558,62,3,1922881,842047
2021-05-08,Scotland,227673,7711,64,9,2807944,1423710
2021-05-08,Northern Ireland,117757,2147,67,4,972597,487828
2021-05-09,England,3962400,112963,933,131,29036022,14696876
2021-05-09,Wales,212029,5559,53,3,1935003,846180
2021-05-09,Scotland,227887,7711,65,6,2817851,1437960
2021-05-09,Northern Ireland,117835,2147,71,4,976582,493553
2021-05-10,England,3964724,112973,944,135,29111273,14876542
2021-05-10,Wales,212071,5559,49,4,1948683,854441
2021-05-10,Scotland,228222,7711,72,6,2836571,1456813
2021-05-10,Northern Ireland,117942,2147,68,4,982038,503087
2021-05-11,England,3966595,112987,921,126,29212724,15184268
2021-05-11,Wales,212137,5559,57,3,1961670,863469
2021-05-11,Scotland,228507,7711,69,6,2856431,1479299
2021-05-11,Northern Ireland,118048,2148,63,3,986008,515015
2021-05-12,England,3968463,112997,907,123,29366933,15589895
2021-05-12,Wales,212199,5559,42,3,1975820,877756
2021-05-12,Scotland,228810,7713,65,6,2875948,1502866
2021-05-12,Northern Ireland,118149,2148,59,4,989569,526191
2021-05-13,England,3970200,113003,845,119,29547653,15968545
2021-05-13,Wales,212238,5559,44,3,1990783,891569
2021-05-13,Scotland,229127,7713,63,4,2893256,1525940
2021-05-13,Northern Ireland,118238,2149,54,3,992682,537343
2021-05-14,England,3971738,113006,818,115,29739187,16310191
2021-05-14,Wales,212282,5562,48,3,2005939,905860
2021-05-14,Scotland,229426,7713,64,3,2910926,1548622
2021-05-14,Northern Ireland,118293,2149,52,3,994753,546275
2021-05-15,England,3973042,113014,810,115,29954467,16666862
2021-05-15,Wales,212310,5562,42,1,2019160,915674
2021-05-15,Scotland,229656,7713,69,2,2928150,1568870
2021-05-15,Northern Ireland,118357,2149,51,3,995905,552431
2021-05-16,England,3974628,113021,801,116,30064115,16822033
2021-05-16,Wales,212341,5562,38,2,2027803,917431
2021-05-16,Scotland,229893,7713,61,3,2942267,1585479
2021-05-16,Northern Ireland,118425,2151,47,2,997605,559227
2021-05-17,England,3976969,113028,798,117,30147516,17023602
2021-05-17,Wales,212392,5563,35,3,2035905,927215
2021-05-17,Scotland,230260,7714,68,3,2951436,1617070
2021-05-17,Northern Ireland,118524,2151,48,2,1000928,567117
2021-05-18,England,3979210,113031,749,114,30306235,17290277
2021-05-18,Wales,212437,5565,38,3,2046011,939072
2021-05-18,Scotland,230680,7714,70,4,2963117,1651252
2021-05-18,Northern Ireland,118630,2152,47,3,1004070,575059
2021-05-19,England,3981470,113034,757,113,30548932,17598592
2021-05-19,Wales,212472,5567,41,3,2058106,952468
2021-05-19,Scotland,231096,7714,78,4,2974827,1684424
2021-05-19,Northern Ireland,118731,2152,46,2,1008589,583977
2021-05-20,England,3983470,113040,749,115,30789627,17967382
2021-05-20,Wales,212519,5567,42,1,2069689,969682
2021-05-20,Scotland,231485,7714,83,5,2988262,1714048
2021-05-20,Northern Ireland,118812,2152,42,2,1011836,592965
2021-05-21,England,3985340,113049,766,117,30984172,18338715
2021-05-21,Wales,212571,5567,39,1,2081036,984651
2021-05-21,Scotland,231848,7715,81,4,3001816,1744900
2021-05-21,Northern Ireland,118892,2152,40,2,1014048,602303
2021-05-22,England,3986946,113052,730,113,31171052,18861082
2021-05-22,Wales,212606,5567,31,2,2091824,1000706
2021-05-22,Scotland,232144,7717,88,6,3015213,1773823
2021-05-22,Northern Ireland,118955,2152,42,2,1017941,606212
2021-05-23,England,3988864,113060,756,111,31275963,19081534
2021-05-23,Wales,212627,5567,32,2,2099263,1003682
2021-05-23,Scotland,232474,7718,99,6,3027051,1795072
2021-05-23,Northern Ireland,119012,2152,41,1,1022025,612064
2021-05-24,England,3991613,113068,797,113,31365284,19340343
2021-05-24,Wales,212668,5568,34,2,2105319,1019230
2021-05-24,Scotland,232978,7718,94,5,3043295,1822997
2021-05-24,Northern Ireland,119086,2152,40,1,1026443,620764
2021-05-25,England,3994410,113074,765,117,31525457,19663456
2021-05-25,Wales,212718,5569,26,4,2112647,1037749
2021-05-25,Scotland,233492,7718,97,6,3060266,1855566
2021-05-25,Northern Ireland,119152,2152,38,1,1030811,630170
2021-05-26,England,3997588,113086,745,115,31735933,20030515
2021-05-26,Wales,212748,5569,20,3,2120049,1058464
2021-05-26,Scotland,234124,7719,98,6,3079312,1884280
2021-05-26,Northern Ireland,119233,2152,37,1,1034143,639883
2021-05-27,England,4000663,113094,742,110,31977229,20388269
2021-05-27,Wales,212785,5569,17,5,2128063,1081162
2021-05-27,Scotland,234685,7720,83,4,3100266,1911925
2021-05-27,Northern Ireland,119307,2152,35,1,1037892,648518
2021-05-28,England,4003592,113100,743,116,32157358,20760946
2021-05-28,Wales,212825,5569,21,2,2135359,1102749
2021-05-28,Scotland,235235,7721,90,6,3119850,1938756
2021-05-28,Northern Ireland,119377,2153,37,0,1040697,654624
2021-05-29,England,4006054,113107,748,112,32319060,21140725
2021-05-29,Wales,212866,5569,20,2,2141427,1111929
2021-05-29,Scotland,235673,7723,86,5,3137241,1962597
2021-05-29,Northern Ireland,119436,2153,38,0,1044147,658157
2021-05-30,England,4008652,113115,755,115,32418743,21314529
2021-05-30,Wales,212905,5569,20,2,2146071,1113969
2021-05-30,Scotland,236164,7724,101,7,3153702,1981879
2021-05-30,Northern Ireland,119472,2153,36,0,1048350,661490
2021-05-31,England,4011822,113123,773,110,32490580,21462800
2021-05-31,Wales,212965,5569,20,4,2147274,1118396
2021-05-31,Scotland,236773,7724,109,8,3169539,2012762
2021-05-31,Northern Ireland,119530,2153,32,0,1053150,666957
2021-06-01,England,4016337,113126,776,123,32564201,21733724
2021-06-01,Wales,213024,5569,20,3,2152709,1138112
2021-06-01,Scotland,237559,7724,106,10,3188319,2044558
2021-06-01,Northern Ireland,119601,2154,33,0,1061550,675575
2021-06-02,England,4021376,113138,801,116,32697277,22016051
2021-06-02,Wales,213105,5569,22,3,2161028,1157904
2021-06-02,Scotland,238523,7725,114,10,3207775,2076222
2021-06-02,Northern Ireland,119685,2154,29,0,1073775,684398
2021-06-03,England,4026505,113148,779,124,32858318,22326336
2021-06-03,Wales,213193,5569,24,2,2169624,1181259
2021-06-03,Scotland,239480,7727,110,8,3227280,2107876
2021-06-03,Northern Ireland,119767,2154,30,0,1078917,692206
2021-06-04,England,4031390,113159,805,119,33008880,22648636
2021-06-04,Wales,213258,5569,22,3,2175013,1208599
2021-06-04,Scotland,240313,7729,116,8,3246994,2139518
2021-06-04,Northern Ireland,119844,2154,27,0,1083278,699318
2021-06-05,England,4035354,113165,782,124,33191505,23075337
2021-06-05,Wales,213335,5570,22,3,2179830,1237123
2021-06-05,Scotland,240928,7729,111,8,3267505,2166978
2021-06-05,Northern Ireland,119919,2154,28,0,1087136,703582
2021-06-06,England,4040083,113172,807,131,33292554,23293386
2021-06-06,Wales,213403,5570,22,4,2183455,1249268
2021-06-06,Scotland,241614,7730,112,10,3286954,2188124
2021-06-06,Northern Ireland,119969,2154,28,0,1090693,710121
2021-06-07,England,4046873,113177,860,133,33377802,23528733
2021-06-07,Wales,213508,5570,27,3,2185427,1270606
2021-06-07,Scotland,242576,7731,122,12,3304394,2219379
2021-06-07,Northern Ireland,120057,2154,31,0,1094478,719800
2021-06-08,England,4053503,113186,879,140,33485062,23777088
2021-06-08,Wales,213625,5570,30,2,2190460,1291699
2021-06-08,Scotland,243618,7731,121,12,3322395,2251221
2021-06-08,Northern Ireland,120164,2155,32,0,1098614,728000
2021-06-09,England,4060422,113192,876,141,33637406,24031326
2021-06-09,Wales,213754,5571,39,3,2195485,1314368
2021-06-09,Scotland,244683,7733,124,15,3341419,2282193
2021-06-09,Northern Ireland,120261,2155,30,0,1101629,736190
2021-06-10,England,4067139,113203,906,140,33814504,24282850
2021-06-10,Wales,213895,5571,41,4,2201665,1336479
2021-06-10,Scotland,245737,7735,124,14,3358996,2310725
2021-06-10,Northern Ireland,120391,2155,29,0,1105767,743402
2021-06-11,England,4073649,113209,884,146,33993506,24532530
2021-06-11,Wales,214025,5571,37,2,2207350,1358158
2021-06-11,Scotland,246614,7735,132,13,3376651,2337655
2021-06-11,Northern Ireland,120493,2155,29,0,1113159,749820
2021-06-12,England,4079071,113223,915,152,34227738,24813204
2021-06-12,Wales,214110,5571,40,3,2213050,1378010
2021-06-12,Scotland,247329,7735,129,14,3397284,2361080
2021-06-12,Northern Ireland,120555,2155,27,0,1113591,750356
2021-06-13,England,4085146,113231,947,171,34352892,24965817
2021-06-13,Wales,214222,5571,44,1,2216031,1384673
2021-06-13,Scotland,248191,7738,130,16,3415790,2380684
2021-06-13,Northern Ireland,120641,2155,25,0,1113591,750356
2021-06-14,England,4094087,113241,993,170,34463663,25130522
2021-06-14,Wales,214381,5571,41,1,2218103,1410924
2021-06-14,Scotland,249333,7739,128,17,3430268,2405097
2021-06-14,Northern Ireland,120761,2155,25,0,1115747,762424
2021-06-15,England,4103236,113256,1030,187,34616395,25303596
2021-06-15,Wales,214575,5571,44,2,2222281,1432201
2021-06-15,Scotland,250621,7745,137,17,3449348,2427995
2021-06-15,Northern Ireland,120926,2155,26,0,1126677,772933
2021-06-16,England,4112647,113268,1057,192,34790270,25483019
2021-06-16,Wales,214764,5571,45,1,2225499,1454064
2021-06-16,Scotland,251900,7746,133,15,3468719,2450462
2021-06-16,Northern Ireland,121099,2155,27,0,1128670,782569
2021-06-17,England,4122170,113273,1122,197,35006678,25656830
2021-06-17,Wales,214986,5571,38,1,2228532,1473927
2021-06-17,Scotland,253076,7747,140,12,3488700,2470138
2021-06-17,Northern Ireland,121284,2155,27,0,1132546,790071
2021-06-18,England,4130942,113283,1170,210,35206068,25822138
2021-06-18,Wales,215160,5571,44,1,2233036,1490746
2021-06-18,Scotland,254315,7749,128,12,3507335,2489183
2021-06-18,Northern Ireland,121419,2155,27,0,1135308,797394
2021-06-19,England,4138068,113302,1143,203,35469974,26023236
2021-06-19,Wales,215355,5573,40,2,2236091,1509144
2021-06-19,Scotland,255320,7751,145,10,3525822,2506252
2021-06-19,Northern Ireland,121539,2155,26,0,1137778,803384
2021-06-20,England,4146272,113324,1168,196,35612166,26103382
2021-06-20,Wales,215542,5573,45,1,2237710,1517604
2021-06-20,Scotland,256885,7754,150,13,3542178,2520586
2021-06-20,Northern Ireland,121671,2155,26,0,1140838,810405
2021-06-21,England,4158978,113337,1290,212,35737366,26198183
2021-06-21,Wales,215884,5574,46,1,2239271,1534373
2021-06-21,Scotland,259946,7756,159,15,3558867,2536200
2021-06-21,Northern Ireland,121869,2155,28,0,1143223,817178
2021-06-22,England,4172542,113346,1301,229,35899514,26320192
2021-06-22,Wales,216228,5574,44,3,2242482,1553091
2021-06-22,Scotland,263234,7760,171,18,3575777,2550684
2021-06-22,Northern Ireland,122076,2155,31,0,1147153,823908
2021-06-23,England,4187347,113352,1255,227,36077328,26440942
2021-06-23,Wales,216641,5575,42,1,2245884,1571710
2021-06-23,Scotland,266166,7761,170,18,3589465,2565084
2021-06-23,Northern Ireland,122276,2155,34,0,1150202,830506
2021-06-24,England,4202429,113372,1274,240,36275387,26576082
2021-06-24,Wales,217054,5575,38,2,2248012,1591322
2021-06-24,Scotland,269142,7763,177,17,3604459,2580536
2021-06-24,Northern Ireland,122517,2155,33,0,1152720,836164
2021-06-25,England,4217330,113393,1284,238,36454571,26708736
2021-06-25,Wales,217431,5575,38,3,2250126,1607785
2021-06-25,Scotland,271782,7764,188,16,3622476,2596070
2021-06-25,Northern Ireland,122768,2155,34,0,1155288,841666
2021-06-26,England,4230816,113402,1276,236,36671968,26888077
2021-06-26,Wales,217683,5575,40,2,2252270,1618476
2021-06-26,Scotland,274098,7772,197,18,3640818,2608922
2021-06-26,Northern Ireland,123015,2155,37,0,1157491,845626
2021-06-27,England,4246223,113421,1331,244,36791208,26987336
2021-06-27,Wales,218047,5575,42,2,2253214,1627242
2021-06-27,Scotland,276622,7775,196,17,3656293,2620028
2021-06-27,Northern Ireland,123222,2155,42,0,1160024,850004
2021-06-28,England,4269734,113431,1465,272,36892909,27090452
2021-06-28,Wales,218675,5575,36,3,2255039,1642788
2021-06-28,Scotland,280573,7778,202,20,3672543,2629517
2021-06-28,Northern Ireland,123550,2155,46,2,1162455,855736
2021-06-29,England,4292984,113452,1445,259,37006461,27203652
2021-06-29,Wales,219312,5576,41,2,2257737,1659754
2021-06-29,Scotland,284476,7781,215,20,3690431,2640100
2021-06-29,Northern Ireland,123959,2155,51,2,1164792,862932
2021-06-30,England,4316925,113473,1500,264,37123776,27340964
2021-06-30,Wales,219909,5576,39,2,2259622,1677738
